              wave               response
 4878.352713178247  3.613126804323881e-11
 4879.469476744138   3.61177563434455e-11
 4880.586240310029  3.610779610207206e-11
  4881.70300387592 3.6101387319118515e-11
 4882.819767441812  3.611180266185439e-11
 4883.936531007703 3.6128205682649826e-11
 4885.053294573594  3.613630695610926e-11
 4886.170058139485  3.617140331248643e-11
4887.2868217053765  3.618136275170275e-11
 4888.403585271268   3.62078733186764e-11
 4889.520348837159 3.6237961930670634e-11
  4890.63711240305 3.6258889667228676e-11
 4891.753875968941  3.627636538935539e-11
 4892.870639534833  3.628751549615836e-11
 4893.987403100724 3.6282692008168124e-11
 4895.104166666615  3.627862468390117e-11
 4896.220930232506 3.6270473462574303e-11
 4897.337693798398  3.625823834418757e-11
 4898.454457364289  3.624191932874092e-11
  4899.57122093018  3.622151641623439e-11
 4900.687984496071 3.6197029606667973e-11
4901.8047480619625  3.616845890004165e-11
 4902.921511627854  3.613443916607902e-11
 4904.038275193745  3.610178456239281e-11
 4905.155038759636   3.60691299587066e-11
4906.2718023255275  3.603647535502039e-11
 4907.388565891419 3.6003820751334186e-11
  4908.50532945731  3.597116614764797e-11
 4909.622093023201 3.5938511543961765e-11
 4910.738856589092 3.5905856940275564e-11
 4911.855620154984 3.5873202336589344e-11
 4912.972383720875 3.5840547732903137e-11
 4914.089147286766  3.580789312921692e-11
 4915.205910852657 3.5775238525530716e-11
 4916.322674418549 3.5742583921844515e-11
  4917.43943798444   3.57099293181583e-11
 4918.556201550331  3.567727471447209e-11
 4919.672965116222  3.564462011078588e-11
4920.7897286821135  3.561196550709967e-11
 4921.906492248005  3.557931090341346e-11
 4923.023255813896  3.554665629972726e-11
 4924.140019379787 3.5514001696041044e-11
 4925.256782945678  3.548134709235484e-11
  4926.37354651157  3.544869248866863e-11
 4927.490310077461 3.5416037884982416e-11
 4928.607073643352  3.538338328129621e-11
 4929.723837209243 3.5350728677609995e-11
 4930.840600775135  3.531807407392379e-11
 4931.957364341026  3.528541947023758e-11
 4933.074127906917  3.525276486655137e-11
 4934.190891472808  3.522011026286516e-11
4935.3076550386995 3.5190701534551255e-11
 4936.424418604591  3.515574313880519e-11
 4937.541182170482 3.5114759993586284e-11
 4938.657945736373  3.507856270061494e-11
4939.7747093022645    3.5031342969571e-11
 4940.891472868156  3.498061827676307e-11
 4942.008236434047  3.493978500349575e-11
 4943.124999999938  3.488792085273586e-11
 4944.241763565829  3.484492616947117e-11
 4945.358527131721  3.480143193586702e-11
 4946.475290697612  3.475743815192339e-11
 4947.592054263503  3.471294481764032e-11
 4948.708817829394 3.4667951933017766e-11
 4949.825581395286 3.4622459498055764e-11
 4950.942344961177 3.4576467512754296e-11
 4952.059108527068  3.452673010174105e-11
 4953.175872092959   3.44731662067243e-11
4954.2926356588505 3.4436366377382345e-11
 4955.409399224742 3.4380310574206344e-11
 4956.526162790633 3.4346983536673934e-11
 4957.642926356524  3.431721801131113e-11
 4958.759689922415  3.427761761681336e-11
 4959.876453488307 3.4249104650213784e-11
 4960.993217054198  3.421177876652464e-11
 4962.109980620089  3.416659018772935e-11
  4963.22674418598  3.413386989534328e-11
 4964.343507751872 3.4101481861344367e-11
 4965.460271317763   3.40701097760933e-11
 4966.577034883654  3.404185436191698e-11
 4967.693798449545 3.3999013751015493e-11
4968.8105620154365 3.3967440050558936e-11
 4969.927325581328  3.394546322315084e-11
 4971.044089147219 3.3912967801153565e-11
  4972.16085271311 3.3895163222355564e-11
 4973.277616279001  3.386587303759938e-11
 4974.394379844893  3.383674702405036e-11
 4975.511143410784   3.38077851817085e-11
 4976.627906976675   3.37789875105738e-11
 4977.744670542566 3.3750354010646264e-11
 4978.861434108458 3.3730303477777114e-11
 4979.978197674349 3.3698504930451016e-11
  4981.09496124024 3.3667094396690006e-11
 4982.211724806131  3.363538818613341e-11
 4983.328488372023  3.360128557645433e-11
 4984.445251937914  3.358248843545266e-11
 4985.562015503805  3.355314465595833e-11
 4986.678779069696 3.3523800876463995e-11
4987.7955426355875  3.348697100032628e-11
 4988.912306201479  3.345163694123186e-11
  4990.02906976737  3.342131897767826e-11
 4991.145833333261  3.339036229169593e-11
 4992.262596899152 3.3358766883284855e-11
 4993.379360465044  3.332653275244505e-11
 4994.496124030935   3.32936598991765e-11
 4995.612887596826 3.3260148323479226e-11
 4996.729651162717 3.3225998025353216e-11
 4997.846414728609 3.3191209004798466e-11
   4998.9631782945  3.315578126181499e-11
 5000.079941860391 3.3115641364163837e-11
 5001.196705426282  3.307847821791419e-11
5002.3134689921735  3.304021839082712e-11
 5003.430232558065  3.300086188290262e-11
 5004.546996123956 3.2967894790784087e-11
 5005.663759689847  3.293233520078482e-11
 5006.780523255738  3.289066283440731e-11
  5007.89728682163  3.284853250962111e-11
 5009.014050387521  3.280594422642622e-11
 5010.130813953412  3.276289798482264e-11
 5011.247577519303  3.271939378481037e-11
 5012.364341085195 3.2677011217977185e-11
 5013.481104651086 3.2631808702062674e-11
 5014.597868216977 3.2581773899616174e-11
 5015.714631782868  3.254054901986392e-11
5016.8313953487595  3.249484035401594e-11
 5017.948158914651 3.2440432489238006e-11
 5019.064922480542  3.240012233982816e-11
 5020.181686046433 3.2355425137130584e-11
5021.2984496123245  3.231181312299455e-11
 5022.415213178216  3.226853420873465e-11
 5023.531976744107  3.222996626363556e-11
 5024.648740309998  3.219292298561736e-11
 5025.765503875889 3.2157404374680037e-11
 5026.882267441781   3.21234104308236e-11
 5027.999031007672  3.209094115404805e-11
 5029.115794573563   3.20584169527656e-11
 5030.232558139454  3.202977940923666e-11
 5031.349321705346 3.2007040860911925e-11
 5032.466085271237 3.1976559098565116e-11
 5033.582848837128  3.195570126322516e-11
 5034.699612403019  3.194099386165712e-11
5035.8163759689105  3.191236152716907e-11
 5036.933139534802  3.189576948132009e-11
 5038.049903100693 3.1870888500545003e-11
 5039.166666666584  3.185018338638283e-11
 5040.283430232475  3.182562716785462e-11
 5041.400193798367  3.180040614704028e-11
 5042.516957364258  3.177452032393983e-11
 5043.633720930149  3.174796969855324e-11
  5044.75048449604  3.172075427088054e-11
 5045.867248061932  3.169851416856234e-11
 5046.984011627823 3.1665094979433406e-11
 5048.100775193714  3.162732128991066e-11
 5049.217538759605 3.1598728524458056e-11
5050.3343023254965  3.156961256459906e-11
 5051.451065891388  3.153459171697862e-11
 5052.567829457279  3.150683861257154e-11
  5053.68459302317  3.147292564373945e-11
5054.8013565890615  3.144770979219827e-11
 5055.918120154953 3.1419478345094364e-11
 5057.034883720844  3.139628164304665e-11
 5058.151647286735 3.1369395423473044e-11
 5059.268410852626 3.1343220925298156e-11
 5060.385174418518 3.1317758148522004e-11
 5061.501937984409  3.129004960571999e-11
   5062.6187015503 3.1264616326357855e-11
 5063.735465116191  3.124427431253734e-11
 5064.852228682083  3.122748914583518e-11
 5065.968992247974  3.120396534681706e-11
 5067.085755813865  3.118006541537669e-11
 5068.202519379756  3.116180625413099e-11
5069.3192829456475 3.1137367116737965e-11
 5070.436046511539  3.111269515793269e-11
  5071.55281007743 3.1087790377715195e-11
 5072.669573643321  3.106265277608547e-11
 5073.786337209212   3.10328811141189e-11
 5074.903100775104  3.100719965439756e-11
 5076.019864340995  3.098120715799684e-11
 5077.136627906886 3.0956411013265016e-11
 5078.253391472777  3.092409688249451e-11
 5079.370155038669   3.08932382757098e-11
  5080.48691860456 3.0869937591909484e-11
 5081.603682170451 3.0840557007930935e-11
 5082.720445736342  3.081124395832695e-11
5083.8372093022335  3.078469870767886e-11
 5084.953972868125 3.0761073661265525e-11
 5086.070736434016  3.073819319575563e-11
 5087.187499999907 3.0716057311149174e-11
5088.3042635657985 3.0694666007446175e-11
  5089.42102713169  3.067401928464661e-11
 5090.537790697581  3.065411714275048e-11
 5091.654554263472 3.0634959581757794e-11
 5092.771317829363  3.061654660166855e-11
 5093.888081395255  3.059737081413447e-11
 5095.004844961146 3.0589104044287716e-11
 5096.121608527037  3.057261162499743e-11
 5097.238372092928  3.055512956732854e-11
  5098.35513565882 3.0545005526449995e-11
 5099.471899224711 3.0532852122779377e-11
 5100.588662790602  3.051931071031816e-11
 5101.705426356493 3.0503593674525624e-11
5102.8221899223845  3.048787663873309e-11
 5103.938953488276 3.0472159602940555e-11
 5105.055717054167  3.045644256714802e-11
 5106.172480620058  3.044072553135547e-11
 5107.289244185949  3.042246620722205e-11
 5108.406007751841  3.041032435729195e-11
 5109.522771317732  3.038142747576288e-11
 5110.639534883623 3.0365185055239244e-11
 5111.756298449514   3.03486598032679e-11
 5112.873062015406 3.0331851719848825e-11
 5113.989825581297  3.031476080498202e-11
 5115.106589147188   3.02973870586675e-11
 5116.223352713079  3.027973048090524e-11
5117.3401162789705 3.0261791071695266e-11
 5118.456879844862 3.0243568831037564e-11
 5119.573643410753  3.022506375893214e-11
 5120.690406976644 3.0206275855378986e-11
5121.8071705425355  3.018720512037811e-11
 5122.923934108427 3.0168107028122684e-11
 5124.040697674318 3.0156058723738344e-11
 5125.157461240209   3.01309942359912e-11
   5126.2742248061 3.0121384549870076e-11
 5127.390988371992  3.009782017277058e-11
 5128.507751937883  3.007323839714586e-11
 5129.624515503774 3.0047639222995934e-11
 5130.741279069665   3.00210226503208e-11
 5131.858042635557  2.999338867912045e-11
 5132.974806201448  2.996473730939488e-11
 5134.091569767339  2.993506854114411e-11
  5135.20833333323  2.990454428581434e-11
5136.3250968991215 2.9873937840587414e-11
 5137.441860465013 2.9837380727016224e-11
 5138.558624030904  2.979694003441946e-11
 5139.675387596795 2.9760893458384296e-11
 5140.792151162686  2.972104734633273e-11
 5141.908914728578 2.9686999237662195e-11
 5143.025678294469  2.965228109262044e-11
  5144.14244186036  2.960577317919834e-11
 5145.259205426251  2.957352165605068e-11
 5146.375968992143 2.9531703994277334e-11
 5147.492732558034  2.948587620875109e-11
 5148.609496123925  2.944787231928713e-11
 5149.726259689816  2.940208675101366e-11
5150.8430232557075  2.937240163079736e-11
 5151.959786821599   2.93439471186426e-11
  5153.07655038749 2.9310793703818656e-11
 5154.193313953381 2.9290742721235467e-11
 5155.310077519272   2.92755878755997e-11
 5156.426841085164  2.925679599713102e-11
 5157.543604651055  2.923802588162265e-11
 5158.660368216946  2.922108619836685e-11
 5159.777131782837  2.920684650792935e-11
 5160.893895348729  2.920642654231924e-11
  5162.01065891462  2.919378014288176e-11
 5163.127422480511 2.9192729838517016e-11
 5164.244186046402  2.919771961435224e-11
 5165.360949612294  2.919691545057223e-11
 5166.477713178185   2.92059229220488e-11
 5167.594476744076 2.9176604239902024e-11
 5168.711240309967  2.914531357963332e-11
5169.8280038758585 2.9132025008091726e-11
  5170.94476744175  2.912719171567625e-11
 5172.061531007641 2.9122299700294145e-11
 5173.178294573532 2.9117348961945446e-11
 5174.295058139423  2.911233950063013e-11
 5175.411821705315   2.91072713163482e-11
 5176.528585271206  2.910214440909967e-11
 5177.645348837097  2.909695877888452e-11
 5178.762112402988  2.909051384844337e-11
  5179.87887596888  2.908280525268808e-11
 5180.995639534771 2.9072632414359255e-11
 5182.112403100662  2.905999533345689e-11
 5183.229166666553    2.9044894009981e-11
5184.3459302324445 2.9051584105944807e-11
 5185.462693798336  2.905841937439629e-11
 5186.579457364227 2.9050581962035343e-11
 5187.696220930118 2.9025685822000083e-11
 5188.812984496009 2.8998384162357907e-11
 5189.929748061901 2.8968676983108807e-11
 5191.046511627792 2.8936564284252785e-11
 5192.163275193683 2.8902046065789842e-11
 5193.280038759574 2.8865122327719977e-11
 5194.396802325466  2.882579307004319e-11
 5195.513565891357  2.878525887001887e-11
 5196.630329457248  2.874352409273516e-11
 5197.747093023139 2.8701789315451453e-11
 5198.863856589031 2.8660054538167742e-11
 5199.980620154922 2.8618319760884034e-11
 5201.097383720813 2.8576584983600326e-11
 5202.214147286704 2.8534850206316618e-11
5203.3309108525955 2.8493115429032907e-11
 5204.447674418487   2.84513806517492e-11
 5205.564437984378  2.840964587446549e-11
 5206.681201550269 2.8367911097181783e-11
  5207.79796511616 2.8326176319898063e-11
 5208.914728682052  2.828444154261435e-11
 5210.031492247943 2.8240225134620024e-11
 5211.148255813834  2.818916379493311e-11
 5212.265019379725 2.8132637209252582e-11
 5213.381782945617  2.809217565494992e-11
 5214.498546511508 2.8052363701531066e-11
 5215.615310077399 2.8013201348996023e-11
  5216.73207364329 2.7974688597344783e-11
5217.8488372091815 2.7936825446577356e-11
 5218.965600775073 2.7899611896693734e-11
 5220.082364340964 2.7863047947693922e-11
 5221.199127906855  2.782713359957791e-11
 5222.315891472746  2.779186885234571e-11
 5223.432655038638 2.7757253705997322e-11
 5224.549418604529 2.7723288160532735e-11
  5225.66618217042 2.7689972215951955e-11
 5226.782945736311 2.7659787502965605e-11
 5227.899709302203  2.763947392072463e-11
 5229.016472868094 2.7621536234207795e-11
 5230.133236433985  2.758111700817744e-11
 5231.249999999876  2.754886303192535e-11
5232.3667635657675 2.7515299173320388e-11
 5233.483527131659 2.7481060127846828e-11
  5234.60029069755 2.7451325218467278e-11
 5235.717054263441  2.742191353676768e-11
5236.8338178293325 2.7394565628170212e-11
 5237.950581395224 2.7361678000080985e-11
 5239.067344961115 2.7330644761432053e-11
 5240.184108527006  2.730458845361065e-11
 5241.300872092897 2.7279390350673358e-11
 5242.417635658789 2.7255050452620165e-11
  5243.53439922468 2.7231568759451086e-11
 5244.651162790571 2.7206568672997137e-11
 5245.767926356462 2.7186165742580578e-11
 5246.884689922354 2.7178450107320365e-11
 5248.001453488245 2.7151339298590764e-11
 5249.118217054136  2.713355752432983e-11
 5250.234980620027 2.7116852832384035e-11
5251.3517441859185 2.7096045899790776e-11
  5252.46850775181 2.7075317634964107e-11
 5253.585271317701  2.705292749248185e-11
 5254.702034883592 2.7036478964937892e-11
 5255.818798449483 2.7018577943400177e-11
 5256.935562015375 2.6996101886481483e-11
 5258.052325581266 2.6973169520125223e-11
 5259.169089147157 2.6949780844331398e-11
 5260.285852713048 2.6925935859100004e-11
  5261.40261627894 2.6901634564431045e-11
 5262.519379844831  2.687687696032452e-11
 5263.636143410722  2.684690006552765e-11
 5264.752906976613  2.682855498986843e-11
5265.8696705425045 2.6802592657539967e-11
 5266.986434108396  2.677663032521151e-11
 5268.103197674287 2.6750667992883047e-11
 5269.219961240178  2.672470566055458e-11
5270.3367248060695 2.6698743328226117e-11
 5271.453488371961 2.6672780995897655e-11
 5272.570251937852 2.6646818663569197e-11
 5273.687015503743 2.6620856331240726e-11
 5274.803779069634 2.6594893998912264e-11
 5275.920542635526 2.6568931666583805e-11
 5277.037306201417 2.6542969334255347e-11
 5278.154069767308 2.6517007001926885e-11
 5279.270833333199 2.6491044669598417e-11
 5280.387596899091 2.6465082337269952e-11
 5281.504360464982  2.643959032236106e-11
 5282.621124030873  2.640739880078704e-11
 5283.737887596764 2.6374216302894382e-11
5284.8546511626555  2.634768793178556e-11
 5285.971414728547 2.6319196917544948e-11
 5287.088178294438 2.6295373153998603e-11
 5288.204941860329   2.62714522202117e-11
  5289.32170542622 2.6244036373460606e-11
 5290.438468992112 2.6216698918769237e-11
 5291.555232558003 2.6189439856137587e-11
 5292.671996123894 2.6163226721790075e-11
 5293.788759689785 2.6139415253241727e-11
 5294.905523255677 2.6114650157347107e-11
 5296.022286821568 2.6082746862870852e-11
 5297.139050387459 2.6054845433209727e-11
  5298.25581395335  2.602705294477249e-11
5299.3725775192415 2.6000710890262893e-11
 5300.489341085133 2.5979466425274545e-11
 5301.606104651024 2.5957540554339377e-11
 5302.722868216915 2.5934308536565264e-11
5303.8396317828065  2.590734351834636e-11
 5304.956395348698 2.5881408625515757e-11
 5306.073158914589  2.585990160079709e-11
  5307.18992248048 2.5839249139166434e-11
 5308.306686046371 2.5820496515495193e-11
 5309.423449612263 2.5804124849346904e-11
 5310.540213178154 2.5764994908348813e-11
 5311.656976744045  2.574568445357264e-11
 5312.773740309936 2.5734586018107913e-11
 5313.890503875828 2.5720559538557877e-11
 5315.007267441719   2.57070276210942e-11
  5316.12403100761 2.5699818597097835e-11
 5317.240794573501 2.5689576780628653e-11
5318.3575581393925 2.5674436064052287e-11
 5319.474321705284  2.566363795817648e-11
 5320.591085271175 2.5652979422780998e-11
 5321.707848837066 2.5642461752967594e-11
 5322.824612402957 2.5632084948736265e-11
 5323.941375968849 2.5618339652528404e-11
  5325.05813953474  2.560499020680751e-11
 5326.174903100631 2.5584167626795045e-11
 5327.291666666522  2.559457667445297e-11
 5328.408430232414 2.5584824703628674e-11
 5329.525193798305 2.5575261759417723e-11
 5330.641957364196 2.5565887841820103e-11
 5331.758720930087 2.5556702950835826e-11
5332.8754844959785 2.5547707086464882e-11
  5333.99224806187 2.5536822389172856e-11
 5335.109011627761  2.552869002770836e-11
 5336.225775193652  2.551818866923966e-11
5337.3425387595435 2.5514534284789145e-11
 5338.459302325435 2.5505342481378853e-11
 5339.576065891326 2.5501635203828188e-11
 5340.692829457217  2.550109017027346e-11
 5341.809593023108  2.549060806869652e-11
    5342.926356589 2.5481647955808978e-11
 5344.043120154891 2.5471971511625824e-11
 5345.159883720782 2.5462417697341256e-11
 5346.276647286673 2.5451319024657284e-11
 5347.393410852565 2.5440935663556896e-11
 5348.510174418456 2.5417593052577685e-11
 5349.626937984347 2.5406347947288495e-11
 5350.743701550238  2.539680085577547e-11
5351.8604651161295 2.5384310609289995e-11
 5352.977228682021 2.5373998540663808e-11
 5354.093992247912  2.535664867887451e-11
 5355.210755813803  2.534464541690008e-11
 5356.327519379694 2.5326966809921093e-11
 5357.444282945586 2.5309444497359856e-11
 5358.561046511477 2.5300368173899655e-11
 5359.677810077368 2.5294699111819405e-11
 5360.794573643259 2.5279754363999926e-11
 5361.911337209151  2.526686514747334e-11
 5363.028100775042 2.5255140943587893e-11
 5364.144864340933 2.5242321582360613e-11
 5365.261627906824 2.5242081625253883e-11
5366.3783914727155 2.5229364316698884e-11
 5367.495155038607 2.5221203632562593e-11
 5368.611918604498 2.5207999626591787e-11
 5369.728682170389  2.519241803907727e-11
  5370.84544573628 2.5178386020677967e-11
 5371.962209302172 2.5163817058554267e-11
 5373.078972868063 2.5148711152706185e-11
 5374.195736433954 2.5133068303133724e-11
 5375.312499999845 2.5116888509836877e-11
 5376.429263565737 2.5097633983255667e-11
 5377.546027131628   2.50827607765745e-11
 5378.662790697519 2.5060158954004522e-11
  5379.77955426341  2.504145315167872e-11
 5380.896317829302  2.502202424665064e-11
 5382.013081395193  2.500419533126617e-11
 5383.129844961084 2.4986183731588008e-11
 5384.246608526975 2.4963432823197448e-11
5385.3633720928665 2.4945542552347712e-11
 5386.480135658758 2.4929847178747992e-11
 5387.596899224649 2.4912419551739387e-11
  5388.71366279054 2.4895346184161467e-11
 5389.830426356431 2.4878627076014248e-11
 5390.947189922323 2.4854064692249654e-11
 5392.063953488214 2.4837882130327812e-11
 5393.180717054105 2.4824419644760627e-11
 5394.297480619996 2.4806221182363704e-11
 5395.414244185888 2.4795396678925893e-11
 5396.531007751779 2.4780321498314208e-11
  5397.64777131767 2.4765614763475098e-11
 5398.764534883561  2.475366308658345e-11
5399.8812984494525 2.4739026543552717e-11
 5400.998062015344 2.4720421651664687e-11
 5402.114825581235 2.4706728908827293e-11
 5403.231589147126 2.4689402647601787e-11
 5404.348352713017  2.467042150841024e-11
 5405.465116278909 2.4651218372088883e-11
   5406.5818798448 2.4631793238637698e-11
 5407.698643410691 2.4618733747759222e-11
 5408.815406976582 2.4600383826702463e-11
 5409.932170542474 2.4564984447688525e-11
 5411.048934108365  2.454071384949567e-11
 5412.165697674256 2.4524774280660643e-11
 5413.282461240147  2.450587160824672e-11
 5414.399224806039 2.4487418800778206e-11
  5415.51598837193 2.4464706153734332e-11
