# AIRGLOW LINE LIST for SKYCORR (Noll et al. 2013)
# based on
# - Hanuschik (2003) and Cosby et al. (2006) UVES line atlas
#   for optical non-OH lines and OH lines with delta v >= 4
#   (scaled to mean intensities of the Patat (2008) FORS1 data set)
# - OH calculations of Rousselot et al. (2000)
#   for Einstein coefficients of Goldman et al. (1998) instead of Mies (1974)
#   (scaled to the measured OH intensities in the optical)
# - O2 bands at 1.27 and 1.58 mum from the HITRAN database for 200 K
#   (scaled to match mean O2/OH band flux ratios of an XSHOOTER NIR data set)
# Meaning of Columns:
# Wavelength: line centres in vacuum and mum
# Flux: unextincted line flux in phot/sm2as2
# Trans: absorption-related transmission at zenith for Cerro Paranal mean
#        conditions
# Different variability classes are indicated:
# Type: 1: OI5577, 2: NaID, 3: OIred, 4: OH, 5: O2
# Flag for roto-vibrational systems (A and B groups defined):
# System: 0: no B groups defined, 1: OH, 2: O2(b-X), 3: O2(a-X)
# Fine classification by two group IDs:
# GroupA: e.g. same electronic states or vibrational transitions
# GroupB: e.g. same rotational upper levels
# For more details: SKYCORR user manual and Noll et al. (2012, A&A 543, A92)
# Wavelength[mum] Flux[phot/sm2as2] Trans[X=1] Type System GroupA GroupB
1.332523   2.4986 0.671011  4  1 29 10                                          
1.340097   0.4742 0.883244  4  1 29  0                                          
1.340153   0.4742 0.260065  4  1 29  0                                          
1.342084   0.9039 0.965602  4  1 29  0                                          
1.342224   0.9039 0.985320  4  1 29  0                                          
1.350873   0.1483 0.590789  4  1 29  0                                          
1.350953   0.1483 0.769189  4  1 29  0                                          
1.352647   0.2660 0.683480  4  1 29  0                                          
1.352820   0.2660 0.783817  4  1 29  0                                          
1.362539   0.0375 0.003950  4  1 29  0                                          
1.362644   0.0375 0.111483  4  1 29  0                                          
1.364133   0.0641 0.064152  4  1 29  0                                          
1.364343   0.0641 0.169138  4  1 29  0                                          
1.366410   0.6760 0.334451  4  1 30  0                                          
1.366410   0.6760 0.334451  4  1 30  0                                          
1.366541   1.7589 0.601237  4  1 30 10                                          
1.366549   1.7589 0.586462  4  1 30 10                                          
1.366940   0.3499 0.000000  4  1 30  0                                          
1.366970   0.3499 0.004079  4  1 30  0                                          
1.367107   0.2114 0.249652  4  1 30  0                                          
1.367118   0.2114 0.161750  4  1 30  0                                          
1.367384   0.1164 0.275635  4  1 30  0                                          
1.367413   0.1164 0.087139  4  1 30  0                                          
1.367441   0.8446 0.041607  4  1 30  9                                          
1.367467   0.8446 0.040094  4  1 30  9                                          
1.367483   3.6486 0.029950  4  1 30  8                                          
1.367495   3.6486 0.014848  4  1 30  8                                          
1.368665   0.0544 0.000000  4  1 30  0                                          
1.368691   0.0544 0.000118  4  1 30  0                                          
1.368769   0.0315 0.057268  4  1 30  0                                          
1.368794   0.0315 0.105445  4  1 30  0                                          
1.368899   1.5994 0.006904  4  1 30  7                                          
1.368918   1.5994 0.000195  4  1 30  7                                          
1.369206   5.7788 0.186507  4  1 30  6                                          
1.369217   5.7788 0.094863  4  1 30  6                                          
1.371098   0.0070 0.009127  4  1 30  0                                          
1.371112   0.0116 0.019863  4  1 30  0                                          
1.371116   0.0070 0.023858  4  1 30  0                                          
1.371157   0.0116 0.074159  4  1 30  0                                          
1.371338   2.2695 0.015350  4  1 30  5                                          
1.371347   2.2695 0.042452  4  1 30  5                                          
1.371679   6.0232 0.062008  4  1 30  4                                          
1.371688   6.0232 0.019017  4  1 30  4                                          
1.374385   0.0013 0.038855  4  1 30  0                                          
1.374392   0.0013 0.012061  4  1 30  0                                          
1.374478   0.0021 0.056188  4  1 30  0                                          
1.374545   0.0021 0.458323  4  1 30  0                                          
1.374775   2.1060 0.351477  4  1 30  3                                          
1.374778   2.1060 0.362410  4  1 30  3                                          
1.375134   0.0078 0.405129  4  1 29  0                                          
1.375268   0.0078 0.465028  4  1 29  0                                          
1.376577   0.0127 0.047481  4  1 29  0                                          
1.376826   0.0127 0.251792  4  1 29  0                                          
1.378643   0.0002 0.002558  4  1 30  0                                          
1.378650   0.0002 0.000374  4  1 30  0                                          
1.378794   0.0003 0.000000  4  1 30  0                                          
1.378886   0.0003 0.000165  4  1 30  0                                          
1.382192   1.4879 0.321754  4  1 30  1                                          
1.382200   1.4879 0.316117  4  1 30  1                                          
1.382375  14.0675 0.010318  4  1 30  2                                          
1.382377  14.0675 0.009718  4  1 30  2                                          
1.383633   0.4757 0.265324  4  1 30  3                                          
1.383645   0.4757 0.269046  4  1 30  3                                          
1.384095   0.0000 0.183001  4  1 30  0                                          
1.384207   5.6961 0.481668  4  1 30  4                                          
1.384215   5.6961 0.496888  4  1 30  4                                          
1.384215   0.0000 0.496888  4  1 30  0                                          
1.386020   0.2070 0.286202  4  1 30  5                                          
1.386034   0.2070 0.133985  4  1 30  5                                          
1.386823   2.2231 0.681297  4  1 30  6                                          
1.386841   2.2231 0.704440  4  1 30  6                                          
1.388702   0.0013 0.639708  4  1 29  0                                          
1.388868   0.0013 0.617741  4  1 29  0                                          
1.389338   0.0864 0.769125  4  1 30  7                                          
1.389349   0.0864 0.739222  4  1 30  7                                          
1.390017   0.0021 0.000179  4  1 29  0                                          
1.390256   0.7830 0.743272  4  1 30  8                                          
1.390287   0.7830 0.743738  4  1 30  8                                          
1.390311   0.0021 0.743088  4  1 29  0                                          
1.391143   3.0065 0.336341  4  1 30  1                                          
1.391166   3.0065 0.610534  4  1 30  1                                          
1.391888   0.0002 0.364955  4  1 31  0                                          
1.391951   0.0002 0.476949  4  1 31  0                                          
1.392159   0.0001 0.000000  4  1 31  0                                          
1.392221   0.0001 0.000001  4  1 31  0                                          
1.393213   0.0020 0.679518  4  1 31  0                                          
1.393279   0.0020 0.697082  4  1 31  0                                          
1.393579   0.0320 0.401586  4  1 30  9                                          
1.393585   0.0320 0.460578  4  1 30  9                                          
1.393592   0.0013 0.512132  4  1 31  0                                          
1.393654   0.0013 0.595305  4  1 31  0                                          
1.394539   0.2425 0.341807  4  1 30 10                                          
1.394587   0.2425 0.078567  4  1 30 10                                          
1.395091  10.0716 0.001188  4  1 30  2                                          
1.395110  10.0716 0.009182  4  1 30  2                                          
1.395139   0.0187 0.046496  4  1 31  0                                          
1.395206   0.0187 0.162701  4  1 31  0                                          
1.395666   0.0116 0.024299  4  1 31  0                                          
1.395724   0.0116 0.148839  4  1 31  0                                          
1.397657   0.1348 0.777387  4  1 31  0                                          
1.397723   0.1348 0.782279  4  1 31  0                                          
1.398390   0.0796 0.202418  4  1 31  0                                          
1.398442   0.0796 0.599527  4  1 31  0                                          
1.398581   4.1090 0.665471  4  1 30  3                                          
1.398598   4.1090 0.710876  4  1 30  3                                          
1.398741   0.0102 0.748754  4  1 30  0                                          
1.398745   0.0102 0.741925  4  1 30  0                                          
1.399701   0.0652 0.199679  4  1 30  0                                          
1.399770   0.0652 0.280323  4  1 30  0                                          
1.400758   0.7392 0.000000  4  1 31  0                                          
1.400821   0.7392 0.001953  4  1 31  0                                          
1.401783   0.4116 0.014027  4  1 31  0                                          
1.401826   0.4116 0.393901  4  1 31  0                                          
1.402204  11.9252 0.666350  4  1 30  4                                          
1.402242  11.9252 0.769075  4  1 30  4                                          
1.403294   0.0002 0.106872  4  1 29  0                                          
1.403495   0.0002 0.796397  4  1 29  0                                          
1.404429   3.0570 0.000000  4  1 31 10                                          
1.404486   3.0570 0.093322  4  1 31 10                                          
1.404500   0.0003 0.104226  4  1 29  0                                          
1.404830   0.0028 0.039148  4  1 30  0                                          
1.404842   0.0003 0.019148  4  1 29  0                                          
1.404848   0.0028 0.011953  4  1 30  0                                          
1.405772   0.0151 0.678055  4  1 30  0                                          
1.405865   0.0151 0.459715  4  1 30  0                                          
1.405871   1.5819 0.551874  4  1 31  9                                          
1.405902   1.5819 0.748729  4  1 31  9                                          
1.406977   3.6648 0.127088  4  1 30  5                                          
1.406983   3.6648 0.106286  4  1 30  5                                          
1.408647   9.3566 0.813915  4  1 31  8                                          
1.408695   9.3566 0.810272  4  1 31  8                                          
1.410239   9.3185 0.172237  4  1 30  6                                          
1.410301   9.3185 0.735955  4  1 30  6                                          
1.410692   4.4076 0.243213  4  1 31  7                                          
1.410709   4.4076 0.514750  4  1 31  7                                          
1.411873   0.0006 0.882442  4  1 30  0                                          
1.411906   0.0006 0.849378  4  1 30  0                                          
1.412785   0.0030 0.911424  4  1 30  0                                          
1.412906   0.0030 0.928752  4  1 30  0                                          
1.413382  20.2906 0.796342  4  1 31  6                                          
1.413419  20.2906 0.717091  4  1 31  6                                          
1.416296   8.4931 0.945581  4  1 31  5                                          
1.416296   8.4931 0.945581  4  1 31  5                                          
1.416318   2.4452 0.947883  4  1 30  7                                          
1.416329   2.4452 0.945647  4  1 30  7                                          
1.418594  26.9356 0.765301  4  1 31  4                                          
1.418617  26.9356 0.652184  4  1 31  4                                          
1.419236   5.5648 0.313237  4  1 30  8                                          
1.419327   5.5648 0.211754  4  1 30  8                                          
1.419898   0.0001 0.729835  4  1 30  0                                          
1.419950   0.0001 0.446855  4  1 30  0                                          
1.420077   0.0000 0.445524  4  1 29  0                                          
1.420473   0.0000 0.373511  4  1 29  0                                          
1.420775   0.0005 0.000002  4  1 30  0                                          
1.420926   0.0005 0.872969  4  1 30  0                                          
1.422712   9.8541 0.251439  4  1 31  3                                          
1.422728   9.8541 0.001896  4  1 31  3                                          
1.426620   1.2765 0.961781  4  1 30  9                                          
1.426651   1.2765 0.962045  4  1 30  9                                          
1.429231   2.6532 0.956482  4  1 30 10                                          
1.429354   2.6532 0.949959  4  1 30 10                                          
1.429780   0.0001 0.882212  4  1 30  0                                          
1.429966   0.0001 0.002388  4  1 30  0                                          
1.434199   8.1529 0.799195  4  1 31  1                                          
1.434202   8.1529 0.803535  4  1 31  1                                          
1.434443  74.1567 0.000000  4  1 31  2                                          
1.434445  74.1567 0.000000  4  1 31  2                                          
1.435225   2.3809 0.103031  4  1 31  3                                          
1.435229   2.3809 0.065545  4  1 31  3                                          
1.435669  25.0746 0.918209  4  1 31  4                                          
1.435675  25.0746 0.925663  4  1 31  4                                          
1.436907   0.8699 0.920959  4  1 31  5                                          
1.436910   0.8699 0.920420  4  1 31  5                                          
1.437435   7.6374 0.757880  4  1 31  6                                          
1.437448   7.6374 0.730221  4  1 31  6                                          
1.437916   0.5333 0.002322  4  1 30  0                                          
1.437971   0.5333 0.246668  4  1 30  0                                          
1.439219   0.2781 0.872223  4  1 31  7                                          
1.439219   0.2781 0.872223  4  1 31  7                                          
1.439765   1.9587 0.783361  4  1 31  8                                          
1.439786   1.9587 0.306801  4  1 31  8                                          
1.440259   1.0292 0.945757  4  1 30  0                                          
1.440417   1.0292 0.299707  4  1 30  0                                          
1.442140   0.0717 0.890036  4  1 31  9                                          
1.442146   0.0717 0.880573  4  1 31  9                                          
1.442675   0.4119 0.613481  4  1 31 10                                          
1.442706   0.4119 0.799392  4  1 31 10                                          
1.445668   0.0146 0.001963  4  1 31  0                                          
1.445681   0.0146 0.015045  4  1 31  0                                          
1.446177   0.0701 0.723728  4  1 31  0                                          
1.446219   0.0701 0.033698  4  1 31  0                                          
1.446899  16.5377 0.087708  4  1 31  1                                          
1.446923  16.5377 0.422020  4  1 31  1                                          
1.449803   0.0023 0.547127  4  1 31  0                                          
1.449825   0.0023 0.120395  4  1 31  0                                          
1.450245   0.1808 0.537612  4  1 30  0                                          
1.450280   0.0096 0.043506  4  1 31  0                                          
1.450327   0.1808 0.295254  4  1 30  0                                          
1.450336   0.0096 0.433490  4  1 31  0                                          
1.451880  55.1087 0.898330  4  1 31  2                                          
1.451912  55.1087 0.888345  4  1 31  2                                          
1.452358   0.3283 0.817463  4  1 30  0                                          
1.452555   0.3283 0.951576  4  1 30  0                                          
1.454550   0.0003 0.959354  4  1 31  0                                          
1.454581   0.0003 0.967476  4  1 31  0                                          
1.454994   0.0010 0.840347  4  1 31  0                                          
1.455065   0.0010 0.917563  4  1 31  0                                          
1.456395  20.0509 0.955548  4  1 31  3                                          
1.456402  20.0509 0.955980  4  1 31  3                                          
1.459915   0.0000 0.741422  4  1 31  0                                          
1.459958   0.0000 0.922251  4  1 31  0                                          
1.460328   0.0001 0.000017  4  1 31  0                                          
1.460415   0.0001 0.551624  4  1 31  0                                          
1.460454  55.8303 0.760496  4  1 31  4                                          
1.460513  55.8303 0.847078  4  1 31  4                                          
1.460833   0.0000 0.947348  4  1 32  0                                          
1.460885   0.0000 0.945432  4  1 32  0                                          
1.461398   0.0004 0.907914  4  1 32  0                                          
1.461457   0.0004 0.907520  4  1 32  0                                          
1.461684   0.0003 0.508525  4  1 32  0                                          
1.461747   0.0003 0.903875  4  1 32  0                                          
1.462624   0.0048 0.871336  4  1 32  0                                          
1.462688   0.0048 0.943553  4  1 32  0                                          
1.463031   0.0031 0.724253  4  1 32  0                                          
1.463093   0.0031 0.755860  4  1 32  0                                          
1.463653   0.0503 0.964456  4  1 30  0                                          
1.463765   0.0503 0.971870  4  1 30  0                                          
1.464505   0.0414 0.984099  4  1 32  0                                          
1.464572   0.0414 0.983026  4  1 32  0                                          
1.465076   0.0254 0.761836  4  1 32  0                                          
1.465134   0.0254 0.518678  4  1 32  0                                          
1.465570   0.0868 0.951302  4  1 30  0                                          
1.465810   0.0868 0.961967  4  1 30  0                                          
1.466499  14.5633 0.787863  4  1 31  5                                          
1.466515  14.5633 0.808752  4  1 31  5                                          
1.467031   0.2743 0.026142  4  1 32  0                                          
1.467098   0.2743 0.355808  4  1 32  0                                          
1.467829   0.1607 0.000220  4  1 32  0                                          
1.467882   0.1607 0.618745  4  1 32  0                                          
1.469800  34.7714 0.706346  4  1 31  6                                          
1.469888  34.7714 0.895669  4  1 31  6                                          
1.470192   1.4009 0.948495  4  1 32  0                                          
1.470256   1.4009 0.934867  4  1 32  0                                          
1.471308   0.7738 0.165500  4  1 32  0                                          
1.471353   0.7738 0.820076  4  1 32  0                                          
1.473972   5.4482 0.894009  4  1 32 10                                          
1.474031   5.4482 0.925078  4  1 32 10                                          
1.475543   2.7940 0.948428  4  1 32  9                                          
1.475575   2.7940 0.946082  4  1 32  9                                          
1.477218   7.2765 0.897422  4  1 31  7                                          
1.477259   7.2765 0.933951  4  1 31  7                                          
1.478194   0.0115 0.753054  4  1 30  0                                          
1.478340   0.0115 0.963735  4  1 30  0                                          
1.478349  15.8406 0.965656  4  1 32  8                                          
1.478399  15.8406 0.972615  4  1 32  8                                          
1.479924  15.3984 0.968385  4  1 31  8                                          
1.479946   0.0191 0.965426  4  1 30  0                                          
1.480042  15.3984 0.870153  4  1 31  8                                          
1.480232   0.0191 0.864292  4  1 30  0                                          
1.480570   7.3984 0.852853  4  1 32  7                                          
1.480588   7.3984 0.866957  4  1 32  7                                          
1.483290  32.9541 0.979717  4  1 32  6                                          
1.483328  32.9541 0.975293  4  1 32  6                                          
1.486440  13.6927 0.905847  4  1 32  5                                          
1.486440  13.6927 0.905847  4  1 32  5                                          
1.488582   2.6240 0.991322  4  1 31  9                                          
1.488651   2.6240 0.986191  4  1 31  9                                          
1.488758  42.4040 0.990577  4  1 32  4                                          
1.488782  42.4040 0.990057  4  1 32  4                                          
1.490828   5.0546 0.992815  4  1 31 10                                          
1.490978   5.0546 0.990347  4  1 31 10                                          
1.493179  15.4284 0.991331  4  1 32  3                                          
1.493197  15.4284 0.989123  4  1 32  3                                          
1.493928   0.0022 0.974233  4  1 30  0                                          
1.494111   0.0022 0.830170  4  1 30  0                                          
1.495539   0.0035 0.986665  4  1 30  0                                          
1.495876   0.0035 0.959061  4  1 30  0                                          
1.500625   0.6998 0.994807  4  1 31  0                                          
1.500722   0.6998 0.943855  4  1 31  0                                          
1.502514   1.2530 0.994413  4  1 31  0                                          
1.502697   1.2530 0.959351  4  1 31  0                                          
1.505285  12.5043 0.995157  4  1 32  1                                          
1.505288  12.5043 0.995304  4  1 32  1                                          
1.505554 114.5320 0.998953  4  1 32  2                                          
1.505556 114.5320 0.998939  4  1 32  2                                          
1.506397   3.6956 0.999465  4  1 32  3                                          
1.506402   3.6956 0.999500  4  1 32  3                                          
1.506894  39.6799 0.999549  4  1 32  4                                          
1.506900  39.6799 0.999513  4  1 32  4                                          
1.508224   1.3823 0.983960  4  1 32  5                                          
1.508227   1.3823 0.982219  4  1 32  5                                          
1.508821  12.4946 0.514738  4  1 32  6                                          
1.508834  12.4946 0.782154  4  1 32  6                                          
1.510738   0.4585 0.999223  4  1 32  7                                          
1.510738   0.4585 0.999223  4  1 32  7                                          
1.510924   0.0004 0.993716  4  1 30  0                                          
1.511148   0.0004 0.997568  4  1 30  0                                          
1.511361   3.3436 0.998397  4  1 32  8                                          
1.511384   3.3436 0.994568  4  1 32  8                                          
1.512416   0.0005 0.924996  4  1 30  0                                          
1.512809   0.0005 0.994228  4  1 30  0                                          
1.513380   0.1401 0.997194  4  1 31  0                                          
1.513506   0.1401 0.879787  4  1 31  0                                          
1.513919   0.1244 0.987697  4  1 32  9                                          
1.513924   0.1244 0.982189  4  1 32  9                                          
1.514533   0.7408 0.998890  4  1 32 10                                          
1.514566   0.7408 0.999388  4  1 32 10                                          
1.514991   0.2368 0.998913  4  1 31  0                                          
1.515208   0.2368 0.999794  4  1 31  0                                          
1.517762   0.0269 0.996884  4  1 32  0                                          
1.517776   0.0269 0.997847  4  1 32  0                                          
1.518350   0.1340 0.973014  4  1 32  0                                          
1.518396   0.1340 0.945826  4  1 32  0                                          
1.518701  25.4087 0.994555  4  1 32  1                                          
1.518727  25.4087 0.970463  4  1 32  1                                          
1.522270   0.0046 0.999835  4  1 32  0                                          
1.522293   0.0046 0.999836  4  1 32  0                                          
1.522823   0.0197 0.999922  4  1 32  0                                          
1.522884   0.0197 0.999863  4  1 32  0                                          
1.524079  84.8804 0.999782  4  1 32  2                                          
1.524112  84.8804 0.998872  4  1 32  2                                          
1.526878   0.0213 0.997389  4  1 31  0                                          
1.527034   0.0213 0.999522  4  1 31  0                                          
1.527446   0.0006 0.995046  4  1 32  0                                          
1.527480   0.0006 0.994381  4  1 32  0                                          
1.527964   0.0023 0.997653  4  1 32  0                                          
1.528042   0.0023 0.996115  4  1 32  0                                          
1.528270   0.0344 0.998293  4  1 31  0                                          
1.528523   0.0344 0.999450  4  1 31  0                                          
1.528775  31.3631 0.978392  4  1 32  3                                          
1.528783  31.3631 0.985946  4  1 32  3                                          
1.529258   0.0000 0.998612  4  1 30  0                                          
1.529529   0.0000 0.995979  4  1 30  0                                          
1.530650   0.0001 0.991970  4  1 30  0                                          
1.531105   0.0001 0.997284  4  1 30  0                                          
1.533210  87.8698 0.995939  4  1 32  4                                          
1.533270  87.8698 0.999308  4  1 32  4                                          
1.533300   0.0001 0.999182  4  1 32  0                                          
1.533348   0.0001 0.997825  4  1 32  0                                          
1.533784   0.0002 0.936054  4  1 32  0                                          
1.533881   0.0002 0.998587  4  1 32  0                                          
1.537275   0.0001 0.998935  4  1 33  0                                          
1.537322   0.0001 0.999463  4  1 33  0                                          
1.537476   0.0000 0.999369  4  1 33  0                                          
1.537537   0.0000 0.996037  4  1 33  0                                          
1.537619   0.0008 0.983023  4  1 33  0                                          
1.537674   0.0008 0.999097  4  1 33  0                                          
1.537920   0.0005 0.999494  4  1 33  0                                          
1.537983   0.0005 0.999493  4  1 33  0                                          
1.538691   0.0079 0.997776  4  1 33  0                                          
1.538752   0.0079 0.999389  4  1 33  0                                          
1.539127   0.0050 0.997855  4  1 33  0                                          
1.539189   0.0050 0.992291  4  1 33  0                                          
1.539526  23.4512 0.998226  4  1 32  5                                          
1.539541  23.4512 0.998103  4  1 32  5                                          
1.540483   0.0616 0.998358  4  1 33  0                                          
1.540547   0.0616 0.999386  4  1 33  0                                          
1.541100   0.0376 0.999173  4  1 33  0                                          
1.541150   0.0025 0.997359  4  1 31  0                                          
1.541160   0.0376 0.996833  4  1 33  0                                          
1.541339   0.0025 0.999105  4  1 31  0                                          
1.542368   0.0039 0.999275  4  1 31  0                                          
1.542658   0.0039 0.998893  4  1 31  0                                          
1.542984   0.3767 0.998429  4  1 33  0                                          
1.543049   0.3767 0.999582  4  1 33  0                                          
1.543170  56.4825 0.999665  4  1 32  6                                          
1.543261  56.4825 0.997887  4  1 32  6                                          
1.543851   0.2188 0.999696  4  1 33  0                                          
1.543905   0.2188 0.999632  4  1 33  0                                          
1.546181   1.7911 0.992257  4  1 33  0                                          
1.546244   1.7911 0.998782  4  1 33  0                                          
1.547399   0.9810 0.999389  4  1 33  0                                          
1.547444   0.9810 0.997951  4  1 33  0                                          
1.550057   6.5563 0.999887  4  1 33 10                                          
1.550116   6.5563 0.999775  4  1 33 10                                          
1.550956  12.2053 0.998226  4  1 32  7                                          
1.550998  12.2053 0.999578  4  1 32  7                                          
1.551771   3.3330 0.998579  4  1 33  9                                          
1.551804   3.3330 0.999412  4  1 33  9                                          
1.553971  26.0837 0.999951  4  1 32  8                                          
1.554095  26.0837 0.999803  4  1 32  8                                          
1.554589  18.1191 0.999698  4  1 33  8                                          
1.554639  18.1191 0.997263  4  1 33  8                                          
1.554833   0.1786 0.999893  5  4 47  0                                          
1.556228   0.0002 0.999877  4  1 31  0                                          
1.556450   0.0002 0.999964  4  1 31  0                                          
1.557007   8.3909 0.999968  4  1 33  7                                          
1.557025   8.3909 0.999957  4  1 33  7                                          
1.557304   0.0003 0.999064  4  1 31  0                                          
1.557499   0.3214 0.999975  5  4 47  0                                          
1.557634   0.0003 0.999982  4  1 31  0                                          
1.559744  36.2009 0.999814  4  1 33  6                                          
1.559782  36.2009 0.999078  4  1 33  6                                          
1.560188   0.5288 0.999957  5  4 47 24                                          
1.562898   0.7930 0.999367  5  4 47 24                                          
1.563097   4.6334 0.999841  4  1 32  9                                          
1.563156  14.9261 0.999883  4  1 33  5                                          
1.563156  14.9261 0.999883  4  1 33  5                                          
1.563168   4.6334 0.999885  4  1 32  9                                          
1.565483  45.1402 0.999894  4  1 33  4                                          
1.565507  45.1402 0.999777  4  1 33  4                                          
1.565618   9.0136 0.999932  4  1 32 10                                          
1.565628   1.0830 0.999923  5  4 47 23                                          
1.565775   9.0136 0.999851  4  1 32 10                                          
1.566623   0.1580 0.999668  5  4 47  0                                          
1.567150   0.1723 0.998047  5  4 47  0                                          
1.567933   0.3047 0.988233  5  4 47  0                                          
1.568380   1.3425 0.996187  5  4 47 23                                          
1.568456   0.3357 0.998938  5  4 47  0                                          
1.569257   0.5354 0.915115  5  4 47 24                                          
1.569776   0.5982 0.974114  5  4 47 24                                          
1.570245  16.3452 0.965196  4  1 33  3                                          
1.570263  16.3452 0.821972  4  1 33  3                                          
1.570594   0.8543 0.985046  5  4 47 24                                          
1.571109   0.9718 0.428405  5  4 47 24                                          
1.571152   1.5066 0.971190  5  4 47 22                                          
1.571943   1.2333 0.982243  5  4 47 23                                          
1.572454   1.4373 0.992079  5  4 47 23                                          
1.573305   1.5979 0.925095  5  4 47 23                                          
1.573812   1.9260 0.993705  5  4 47 23                                          
1.573947   1.5337 0.991169  5  4 47 22                                          
1.574679   1.8370 0.994918  5  4 47 22                                          
1.575181   2.3305 0.992089  5  4 47 22                                          
1.575983   1.3148 0.997353  4  1 32  0                                          
1.576066   1.8307 0.988995  5  4 47 22                                          
1.576083   1.3148 0.978641  4  1 32  0                                          
1.576561   2.5288 0.959910  5  4 47 22                                          
1.576769   1.4636 0.995473  5  4 47 21                                          
1.577466   1.4888 0.992641  5  4 47 21                                          
1.577954   2.4494 0.995940  5  4 47 21                                          
1.578116   2.3755 0.992935  4  1 32  0                                          
1.578309   2.3755 0.989113  4  1 32  0                                          
1.578887   0.7346 0.996243  5  4 47 21                                          
1.579357   2.1763 0.997112  5  4 47 21                                          
1.580262   0.8878 0.997330  5  4 47 21                                          
1.580297   1.0331 0.997769  5  4 47 22                                          
1.580302   0.4967 0.997735  5  4 47 22                                          
1.580322   0.5900 0.997558  5  4 47 22                                          
1.580333   1.0071 0.997070  5  4 47 22                                          
1.580350   0.5655 0.997172  5  4 47 23                                          
1.580375   0.8618 0.995771  5  4 47 23                                          
1.580388   0.4654 0.995932  5  4 47 23                                          
1.580423   0.6588 0.994049  5  4 47 23                                          
1.580434   0.3378 0.992596  5  4 47 24                                          
1.580480   0.4538 0.964962  5  4 47 24                                          
1.580489   0.2191 0.939572  5  4 47 24                                          
1.580545   0.2832 0.961107  5  4 47 24                                          
1.580619   0.1609 0.995085  5  4 47  0                                          
1.580783   1.9150 0.998103  5  4 47 21                                          
1.580801   2.8046 0.998007  5  4 47 22                                          
1.580827   3.0296 0.997491  5  4 47 22                                          
1.580862   2.7483 0.996109  5  4 47 23                                          
1.580904   2.1821 0.994511  5  4 47 23                                          
1.580956   1.5435 0.976013  5  4 47 24                                          
1.581016   0.9823 0.936550  5  4 47 24                                          
1.581084   0.5663 0.994999  5  4 47  0                                          
1.581162   0.2970 0.997543  5  4 47  0                                          
1.581249   0.1420 0.998157  5  4 47  0                                          
1.582389   0.4458 0.997173  5  4 47 21                                          
1.583032  13.0099 0.990012  4  1 33  1                                          
1.583035  13.0099 0.991089  4  1 33  1                                          
1.583326 119.9227 0.997177  4  1 33  2                                          
1.583328 119.9227 0.997293  4  1 33  2                                          
1.583845   1.0036 0.999351  5  4 47 21                                          
1.584248   3.8908 0.999396  4  1 33  3                                          
1.584253   3.8908 0.999398  4  1 33  3                                          
1.584351   0.6601 0.999565  5  4 47 21                                          
1.584803  42.5960 0.999596  4  1 33  4                                          
1.584809  42.5960 0.999636  4  1 33  4                                          
1.585304   1.2243 0.999747  5  4 47 22                                          
1.585801   0.9061 0.999664  5  4 47 22                                          
1.586247   1.4907 0.997963  4  1 33  5                                          
1.586251   1.4907 0.998004  4  1 33  5                                          
1.586771   1.1796 0.988013  5  4 47 22                                          
1.586923  13.8735 0.999115  4  1 33  6                                          
1.586938  13.8735 0.999202  4  1 33  6                                          
1.587262   0.9317 0.999231  5  4 47 22                                          
1.588246   0.9722 0.999863  5  4 47 23                                          
1.588732   0.7995 0.999899  5  4 47 23                                          
1.589003   0.5130 0.999893  4  1 33  7                                          
1.589004   0.5130 0.999891  4  1 33  7                                          
1.589648   0.2830 0.998820  4  1 32  0                                          
1.589717   3.8768 0.999866  4  1 33  8                                          
1.589731   0.7053 0.999889  5  4 47 23                                          
1.589741   3.8768 0.999891  4  1 33  8                                          
1.589779   0.2830 0.999871  4  1 32  0                                          
1.590212   0.5971 0.998104  5  4 47 23                                          
1.591225   0.4579 0.999951  5  4 47 24                                          
1.591477   0.4824 0.998938  4  1 32  0                                          
1.591702   0.3956 0.995500  5  4 47 24                                          
1.591707   0.4824 0.997105  4  1 32  0                                          
1.592494   0.1464 0.997553  4  1 33  9                                          
1.592500   0.1464 0.998197  4  1 33  9                                          
1.592501   0.3789 0.998279  5  4 47 22                                          
1.592729   0.2681 0.999656  5  4 47 24                                          
1.593202   0.2353 0.999919  5  4 47 24                                          
1.593203   0.9054 0.999923  4  1 33 10                                          
1.593240   0.9054 0.999952  4  1 33 10                                          
1.594243   0.1423 0.998917  5  4 47  0                                          
1.594712   0.1265 0.999858  5  4 47  0                                          
1.595426   0.3440 0.999855  5  4 47 23                                          
1.596716   0.0337 0.997392  4  1 33  0                                          
1.596730   0.0337 0.995753  4  1 33  0                                          
1.597245  26.5146 0.986978  4  1 33  1                                          
1.597274  26.5146 0.998018  4  1 33  1                                          
1.597398   0.1743 0.999084  4  1 33  0                                          
1.597450   0.1743 0.997048  4  1 33  0                                          
1.598368   0.2663 0.986327  5  4 47 23                                          
1.601670   0.0062 0.992892  4  1 33  0                                          
1.601696   0.0062 0.994126  4  1 33  0                                          
1.602316   0.0275 0.992109  4  1 33  0                                          
1.602385   0.0275 0.993885  4  1 33  0                                          
1.603066  88.8333 0.992991  4  1 33  2                                          
1.603100  88.8333 0.991391  4  1 33  2                                          
1.604127   0.0467 0.995405  4  1 32  0                                          
